order_id,order_date,customer_id,product_category,quantity,unit_price,region
2240,2024-04-03 07:00:00,1176.0,Books,1,36.69,North
2241,2024-04-03 08:00:00,1044.0,Home Goods,2,56.77,North
2242,2024-04-03 09:00:00,1132.0,Apparel,1,31.36,North
2243,2024-04-03 10:00:00,1090.0,electronics,4,42.18,South
2244,2024-04-03 11:00:00,1022.0,electronics,3,36.7,South
2245,2024-04-03 12:00:00,1142.0,Apparel,1,-7.43,North
2246,2024-04-03 13:00:00,1166.0,Home Goods,5,47.46,East
2247,2024-04-03 14:00:00,1115.0,Electronics,2,41.35,West
2248,2024-04-03 15:00:00,1035.0,Books,3,70.42,East
2249,2024-04-03 16:00:00,1031.0,Home Goods,7,45.11,South
2250,2024-04-03 17:00:00,1084.0,Apparel,1,19.91,West
2251,2024-04-03 18:00:00,1101.0,electronics,2,39.84,East
2252,2024-04-03 19:00:00,1110.0,Home Goods,3,3.18,East
2253,2024-04-03 20:00:00,1048.0,Apparel,4,20.78,North
2254,2024-04-03 21:00:00,1100.0,Books,2,57.71,South
2255,2024-04-03 22:00:00,1059.0,electronics,7,40.05,South
2256,2024-04-03 23:00:00,1137.0,Apparel,1,63.45,North
2257,2024-04-04 00:00:00,1159.0,Books,7,5.66,East
2258,2024-04-04 01:00:00,1130.0,Apparel,4,40.15,South
2259,2024-04-04 02:00:00,1000.0,Electronics,1,35.49,North
2260,2024-04-04 03:00:00,1198.0,Electronics,1,64.12,North
2261,2024-04-04 04:00:00,1004.0,electronics,1,58.46,North
2262,2024-04-04 05:00:00,1199.0,Electronics,3,57.85,South
2263,2024-04-04 06:00:00,1006.0,Apparel,3,75.83,North
2264,2024-04-04 07:00:00,1103.0,Books,5,37.64,East
2265,2024-04-04 08:00:00,1021.0,Home Goods,3,71.7,South
2266,2024-04-04 09:00:00,1019.0,Home Goods,6,24.12,East
2267,2024-04-04 10:00:00,1136.0,Apparel,3,23.38,West
2268,2024-04-04 11:00:00,1145.0,Home Goods,2,60.05,West
2269,2024-04-04 12:00:00,1023.0,Home Goods,2,14.91,East
2270,2024-04-04 13:00:00,1195.0,Home Goods,3,56.46,South
2271,2024-04-04 14:00:00,1064.0,electronics,6,47.03,East
2272,2024-04-04 15:00:00,1063.0,Electronics,2,66.44,West
2273,2024-04-04 16:00:00,1059.0,Home Goods,2,43.81,East
2274,2024-04-04 17:00:00,1092.0,Books,7,46.12,North
2275,2024-04-04 18:00:00,1035.0,Electronics,5,55.19,West
2276,2024-04-04 19:00:00,1084.0,electronics,2,31.75,North
2277,2024-04-04 20:00:00,1041.0,electronics,7,30.88,West
2278,2024-04-04 21:00:00,1010.0,Books,2,54.49,North
2279,2024-04-04 22:00:00,1073.0,Home Goods,2,44.41,North
2280,2024-04-04 23:00:00,1134.0,Home Goods,4,36.85,West
2281,2024-04-05 00:00:00,1152.0,Apparel,5,43.34,East
2282,2024-04-05 01:00:00,1070.0,electronics,2,76.89,East
2283,2024-04-05 02:00:00,1064.0,Apparel,6,36.14,West
2284,2024-04-05 03:00:00,1157.0,Electronics,2,35.56,West
2285,2024-04-05 04:00:00,1136.0,Electronics,6,10.85,South
2286,2024-04-05 05:00:00,1166.0,Books,1,44.15,
2287,2024-04-05 06:00:00,1181.0,Apparel,4,58.14,South
2288,2024-04-05 07:00:00,1164.0,Electronics,5,61.72,North
2289,2024-04-05 08:00:00,1187.0,Home Goods,2,47.16,West
2290,2024-04-05 09:00:00,1083.0,Electronics,5,64.12,South
2291,2024-04-05 10:00:00,1078.0,Apparel,5,59.62,West
2292,2024-04-05 11:00:00,1064.0,Apparel,5,67.26,North
2293,2024-04-05 12:00:00,1047.0,electronics,3,64.69,North
2294,2024-04-05 13:00:00,1149.0,electronics,6,76.4,North
2295,2024-04-05 14:00:00,1142.0,electronics,6,41.61,East
2296,2024-04-05 15:00:00,1160.0,electronics,3,18.46,West
2297,2024-04-05 16:00:00,1033.0,electronics,6,58.27,South
2298,2024-04-05 17:00:00,1098.0,electronics,7,60.61,North
2299,2024-04-05 18:00:00,1044.0,Home Goods,6,76.4,South
2300,2024-04-05 19:00:00,1178.0,Books,6,70.63,South
2301,2024-04-05 20:00:00,1053.0,Apparel,6,83.91,East
2302,2024-04-05 21:00:00,1028.0,electronics,6,57.4,East
2303,2024-04-05 22:00:00,,Books,3,49.58,North
2304,2024-04-05 23:00:00,1175.0,electronics,6,17.3,South
2305,2024-04-06 00:00:00,1183.0,Books,2,51.16,East
2306,2024-04-06 01:00:00,1019.0,electronics,3,33.95,South
2307,2024-04-06 02:00:00,1065.0,Home Goods,7,49.23,South
2308,2024-04-06 03:00:00,1030.0,electronics,2,46.09,East
2309,2024-04-06 04:00:00,1061.0,Apparel,6,54.43,South
2310,2024-04-06 05:00:00,1106.0,electronics,3,43.05,North
2311,2024-04-06 06:00:00,1056.0,Books,2,63.7,North
2312,2024-04-06 07:00:00,1013.0,Electronics,1,-9.46,West
2313,2024-04-06 08:00:00,1102.0,Home Goods,4,48.8,South
2314,2024-04-06 09:00:00,1010.0,Electronics,4,69.05,West
2315,2024-04-06 10:00:00,1045.0,Books,4,82.4,South
2316,2024-04-06 11:00:00,1000.0,Home Goods,1,59.64,South
2317,2024-04-06 12:00:00,1017.0,Apparel,2,78.7,West
2318,2024-04-06 13:00:00,1087.0,Books,1,48.38,South
2319,2024-04-06 14:00:00,1170.0,Home Goods,3,45.06,North
2320,2024-04-06 15:00:00,1154.0,Electronics,7,55.59,North
2321,2024-04-06 16:00:00,1019.0,electronics,2,44.94,East
2322,2024-04-06 17:00:00,,electronics,5,29.35,South
2323,2024-04-06 18:00:00,1067.0,Books,1,34.7,West
2324,2024-04-06 19:00:00,1130.0,Books,4,22.76,South
2325,2024-04-06 20:00:00,1149.0,Home Goods,7,55.57,South
2326,2024-04-06 21:00:00,1164.0,Books,3,45.23,South
2327,2024-04-06 22:00:00,1068.0,electronics,2,37.79,North
2328,2024-04-06 23:00:00,1033.0,Apparel,4,33.67,West
2329,2024-04-07 00:00:00,1005.0,electronics,2,55.1,North
2330,2024-04-07 01:00:00,1029.0,electronics,7,60.61,West
2331,2024-04-07 02:00:00,1013.0,electronics,6,22.39,North
2332,2024-04-07 03:00:00,1172.0,Home Goods,5,19.25,East
2333,2024-04-07 04:00:00,1053.0,electronics,5,64.09,North
2334,2024-04-07 05:00:00,1164.0,electronics,5,17.5,West
2335,2024-04-07 06:00:00,1110.0,electronics,6,55.95,North
2336,2024-04-07 07:00:00,1107.0,Electronics,4,77.34,East
2337,2024-04-07 08:00:00,1090.0,Books,7,77.38,West
2338,2024-04-07 09:00:00,1163.0,electronics,3,59.76,East
2339,2024-04-07 10:00:00,1008.0,Electronics,1,59.18,North
2340,2024-04-07 11:00:00,1018.0,Home Goods,5,90.04,West
2341,2024-04-07 12:00:00,1084.0,Books,5,-1.69,South
2342,2024-04-07 13:00:00,1078.0,electronics,7,35.71,North
2343,2024-04-07 14:00:00,1109.0,Books,3,61.97,East
2344,2024-04-07 15:00:00,1147.0,Apparel,3,38.25,West
2345,2024-04-07 16:00:00,1117.0,Apparel,4,69.8,South
2346,2024-04-07 17:00:00,1051.0,electronics,3,44.21,West
2347,2024-04-07 18:00:00,1065.0,Electronics,6,47.63,East
2348,2024-04-07 19:00:00,1150.0,electronics,3,39.51,South
2349,2024-04-07 20:00:00,1040.0,Books,6,34.55,South
2350,2024-04-07 21:00:00,1100.0,Apparel,3,34.06,West
2351,2024-04-07 22:00:00,1107.0,Apparel,2,50.42,South
2352,2024-04-07 23:00:00,1150.0,Books,7,29.51,North
2353,2024-04-08 00:00:00,1142.0,electronics,4,64.06,South
2354,2024-04-08 01:00:00,1092.0,electronics,5,58.06,West
2355,2024-04-08 02:00:00,1061.0,Books,5,66.99,South
2356,2024-04-08 03:00:00,1073.0,Home Goods,3,22.42,North
2357,2024-04-08 04:00:00,1082.0,electronics,7,11.01,North
2358,2024-04-08 05:00:00,1043.0,electronics,3,44.92,North
2359,2024-04-08 06:00:00,1125.0,Books,7,102.98,
2360,2024-04-08 07:00:00,1041.0,Electronics,4,70.32,East
2361,2024-04-08 08:00:00,1129.0,Electronics,1,33.91,West
2362,2024-04-08 09:00:00,1150.0,Apparel,1,53.49,West
2363,2024-04-08 10:00:00,1192.0,Electronics,7,59.55,South
2364,2024-04-08 11:00:00,1023.0,Electronics,4,17.63,West
2365,2024-04-08 12:00:00,1151.0,Books,3,72.39,
2366,2024-04-08 13:00:00,1017.0,Home Goods,6,41.65,West
2367,2024-04-08 14:00:00,1067.0,Apparel,5,43.19,East
2368,2024-04-08 15:00:00,1035.0,Home Goods,5,45.48,South
2369,2024-04-08 16:00:00,1032.0,Electronics,5,67.89,West
2370,2024-04-08 17:00:00,1035.0,Electronics,2,29.9,North
2371,2024-04-08 18:00:00,1008.0,Apparel,1,10.86,West
2372,2024-04-08 19:00:00,1164.0,Electronics,-6,51.46,South
2373,2024-04-08 20:00:00,1012.0,Home Goods,1,4.13,East
2374,2024-04-08 21:00:00,1079.0,electronics,6,38.98,West
2375,2024-04-08 22:00:00,1139.0,electronics,1,68.74,East
2376,2024-04-08 23:00:00,1198.0,Books,2,56.58,North
2377,2024-04-09 00:00:00,1170.0,Apparel,5,65.85,West
2378,2024-04-09 01:00:00,1027.0,Apparel,5,57.41,West
2379,2024-04-09 02:00:00,1197.0,electronics,6,93.21,East
2380,2024-04-09 03:00:00,1130.0,electronics,5,33.24,West
2381,2024-04-09 04:00:00,1035.0,Apparel,1,52.96,West
2382,2024-04-09 05:00:00,1089.0,Electronics,6,36.24,West
2383,2024-04-09 06:00:00,1183.0,electronics,2,64.14,South
2384,2024-04-09 07:00:00,1078.0,Apparel,-1,43.77,South
2385,2024-04-09 08:00:00,1036.0,Apparel,7,79.38,West
2386,2024-04-09 09:00:00,1175.0,Electronics,2,34.38,West
2387,2024-04-09 10:00:00,1190.0,Apparel,4,73.14,North
2388,2024-04-09 11:00:00,1195.0,Home Goods,4,56.86,North
2389,2024-04-09 12:00:00,1191.0,electronics,6,44.35,South
2390,2024-04-09 13:00:00,1174.0,Apparel,1,55.85,West
2391,2024-04-09 14:00:00,1090.0,Books,1,50.23,West
2392,2024-04-09 15:00:00,1038.0,Home Goods,3,52.12,East
2393,2024-04-09 16:00:00,1123.0,electronics,4,40.86,North
2394,2024-04-09 17:00:00,1044.0,electronics,6,30.97,South
2395,2024-04-09 18:00:00,1094.0,Home Goods,5,38.3,West
2396,2024-04-09 19:00:00,1131.0,Electronics,2,11.34,South
2397,2024-04-09 20:00:00,1189.0,Home Goods,7,61.84,North
2398,2024-04-09 21:00:00,1057.0,Electronics,4,20.3,South
2399,2024-04-09 22:00:00,1050.0,Electronics,7,40.65,West
2400,2024-04-09 23:00:00,1146.0,Home Goods,7,57.96,East
2401,2024-04-10 00:00:00,,Apparel,1,61.79,North
2402,2024-04-10 01:00:00,1113.0,Books,4,9.51,South
2403,2024-04-10 02:00:00,1149.0,Electronics,3,43.16,West
2404,2024-04-10 03:00:00,1110.0,electronics,4,54.19,South
2405,2024-04-10 04:00:00,1076.0,Home Goods,3,46.04,South
2406,2024-04-10 05:00:00,1165.0,Home Goods,4,71.88,North
2407,2024-04-10 06:00:00,1074.0,Books,4,28.56,South
2408,2024-04-10 07:00:00,1142.0,Apparel,2,4.02,West
2409,2024-04-10 08:00:00,1092.0,Home Goods,3,61.21,West
2410,2024-04-10 09:00:00,1005.0,Electronics,2,34.26,South
2411,2024-04-10 10:00:00,1106.0,Electronics,6,9.83,West
2412,2024-04-10 11:00:00,1009.0,Electronics,5,41.83,South
2413,2024-04-10 12:00:00,1186.0,Apparel,3,69.61,West
2414,2024-04-10 13:00:00,1120.0,electronics,3,19.73,North
2415,2024-04-10 14:00:00,1074.0,electronics,1,91.72,South
2416,2024-04-10 15:00:00,,Apparel,3,28.24,West
2417,2024-04-10 16:00:00,1123.0,Books,7,46.74,West
2418,2024-04-10 17:00:00,1052.0,Home Goods,1,20.62,West
2419,2024-04-10 18:00:00,1057.0,Books,2,45.83,East
2420,2024-04-10 19:00:00,1083.0,Apparel,6,42.33,West
2421,2024-04-10 20:00:00,1051.0,Apparel,4,15.21,East
2422,2024-04-10 21:00:00,1151.0,Books,1,101.52,South
2423,2024-04-10 22:00:00,1020.0,Electronics,4,35.09,South
2424,2024-04-10 23:00:00,1165.0,Apparel,6,35.11,East
2425,2024-04-11 00:00:00,1069.0,Books,3,64.38,East
2426,2024-04-11 01:00:00,1112.0,Books,3,81.29,West
2427,2024-04-11 02:00:00,1031.0,Home Goods,5,67.53,South
2428,2024-04-11 03:00:00,1077.0,Apparel,5,20.98,North
2429,2024-04-11 04:00:00,1150.0,Books,7,49.28,North
2430,2024-04-11 05:00:00,1054.0,Books,2,7.37,West
2431,2024-04-11 06:00:00,,Books,2,63.03,North
2432,2024-04-11 07:00:00,1104.0,Books,2,12.3,West
2433,2024-04-11 08:00:00,1032.0,electronics,5,28.94,North
2434,2024-04-11 09:00:00,1062.0,Apparel,4,44.94,South
2435,2024-04-11 10:00:00,1090.0,Home Goods,3,53.9,West
2436,2024-04-11 11:00:00,1112.0,Books,5,39.78,South
2437,2024-04-11 12:00:00,1127.0,Books,3,75.38,West
2438,2024-04-11 13:00:00,1135.0,Books,2,59.46,North
2439,2024-04-11 14:00:00,1168.0,Home Goods,4,57.89,East
2440,2024-04-11 15:00:00,1013.0,Home Goods,4,20.41,East
2441,2024-04-11 16:00:00,,Electronics,3,4999.99,West
2442,2024-04-11 17:00:00,1000.0,Apparel,4,28.94,North
2443,2024-04-11 18:00:00,1001.0,Home Goods,7,79.75,South
2444,2024-04-11 19:00:00,1042.0,Home Goods,2,85.44,East
2445,2024-04-11 20:00:00,1119.0,Apparel,2,55.25,
2446,2024-04-11 21:00:00,1178.0,Books,4,65.64,West
2447,2024-04-11 22:00:00,1154.0,Electronics,1,-16.66,West
2448,2024-04-11 23:00:00,1129.0,Home Goods,2,41.1,East
2449,2024-04-12 00:00:00,1155.0,Apparel,4,67.04,East
2450,2024-04-12 01:00:00,1034.0,Books,4,63.49,West
2451,2024-04-12 02:00:00,1167.0,Apparel,5,20.61,West
2452,2024-04-12 03:00:00,1178.0,Apparel,1,39.13,West
2453,2024-04-12 04:00:00,1019.0,Books,6,4999.99,West
2454,2024-04-12 05:00:00,1093.0,Books,4,53.26,West
2455,2024-04-12 06:00:00,1166.0,Apparel,2,7.33,North
2456,2024-04-12 07:00:00,1095.0,electronics,3,67.61,South
2457,2024-04-12 08:00:00,1168.0,Home Goods,2,68.65,
2458,2024-04-12 09:00:00,1187.0,Apparel,4,35.51,East
2459,2024-04-12 10:00:00,1094.0,Electronics,4,55.43,North
2460,2024-04-12 11:00:00,1011.0,Apparel,4,40.66,East
2461,2024-04-12 12:00:00,1068.0,Home Goods,4,49.84,East
2462,2024-04-12 13:00:00,1043.0,Books,7,22.05,West
2463,2024-04-12 14:00:00,1094.0,electronics,7,57.45,West
2464,2024-04-12 15:00:00,1117.0,Books,4,12.18,North
2465,2024-04-12 16:00:00,1092.0,Home Goods,7,8.4,South
2466,2024-04-12 17:00:00,,Home Goods,6,42.56,North
2467,2024-04-12 18:00:00,1060.0,Apparel,6,40.78,West
2468,2024-04-12 19:00:00,1135.0,Home Goods,2,50.45,North
2469,2024-04-12 20:00:00,1005.0,Books,4,32.01,East
2470,2024-04-12 21:00:00,1042.0,Electronics,3,82.71,East
2471,2024-04-12 22:00:00,1178.0,Apparel,1,48.21,East
2472,2024-04-12 23:00:00,1019.0,Books,1,49.66,East
2473,2024-04-13 00:00:00,1082.0,electronics,5,48.94,East
2474,2024-04-13 01:00:00,1041.0,electronics,3,65.06,East
2475,2024-04-13 02:00:00,1020.0,Home Goods,6,56.52,North
2476,2024-04-13 03:00:00,1084.0,Apparel,5,53.84,South
2477,2024-04-13 04:00:00,1104.0,Books,1,59.72,East
2478,2024-04-13 05:00:00,1035.0,Apparel,6,8.51,South
2479,2024-04-13 06:00:00,1015.0,Apparel,4,9.26,West
2480,2024-04-13 07:00:00,,Home Goods,4,43.48,South
2481,2024-04-13 08:00:00,1130.0,Apparel,7,41.05,West
2482,2024-04-13 09:00:00,1172.0,electronics,-5,56.6,North
2483,2024-04-13 10:00:00,1036.0,Home Goods,1,45.4,West
2484,2024-04-13 11:00:00,1064.0,Electronics,2,56.64,North
2485,2024-04-13 12:00:00,1068.0,Electronics,3,20.09,East
2486,2024-04-13 13:00:00,1072.0,Books,1,44.79,South
2487,2024-04-13 14:00:00,1048.0,Books,2,18.18,East
2488,2024-04-13 15:00:00,1011.0,Home Goods,6,52.74,North
2489,2024-04-13 16:00:00,1105.0,Electronics,1,7.43,West
2490,2024-04-13 17:00:00,1071.0,Electronics,2,51.97,East
2491,2024-04-13 18:00:00,1068.0,Electronics,4,15.62,West
2492,2024-04-13 19:00:00,1052.0,Apparel,1,37.33,East
2493,2024-04-13 20:00:00,1185.0,electronics,2,62.9,East
2494,2024-04-13 21:00:00,1122.0,electronics,7,49.55,West
2495,2024-04-13 22:00:00,1083.0,Books,5,12.09,North
2496,2024-04-13 23:00:00,1041.0,Books,7,31.55,East
2497,2024-04-14 00:00:00,1160.0,Apparel,3,14.97,South
2498,2024-04-14 01:00:00,1177.0,electronics,5,11.1,West
2499,2024-04-14 02:00:00,1006.0,Home Goods,2,47.35,North
2500,2024-04-14 03:00:00,1185.0,electronics,3,56.21,South
2501,2024-04-14 04:00:00,1139.0,Books,2,53.81,East
2502,2024-04-14 05:00:00,1019.0,Electronics,6,57.05,South
2503,2024-04-14 06:00:00,1150.0,Apparel,2,44.76,North
2504,2024-04-14 07:00:00,1021.0,Home Goods,2,39.53,South
2505,2024-04-14 08:00:00,1010.0,Apparel,4,23.54,West
2506,2024-04-14 09:00:00,,Home Goods,4,36.2,North
2507,2024-04-14 10:00:00,1091.0,Electronics,3,18.57,South
2508,2024-04-14 11:00:00,1123.0,Apparel,3,28.1,
2509,2024-04-14 12:00:00,1081.0,Apparel,3,46.78,West
2510,2024-04-14 13:00:00,1024.0,Home Goods,7,42.64,North
2511,2024-04-14 14:00:00,1039.0,electronics,5,106.29,East
2512,2024-04-14 15:00:00,1170.0,electronics,7,18.08,North
2513,2024-04-14 16:00:00,1192.0,Home Goods,7,42.5,West
2514,2024-04-14 17:00:00,1150.0,electronics,5,16.53,South
2515,2024-04-14 18:00:00,1020.0,electronics,6,37.24,South
2516,2024-04-14 19:00:00,1163.0,electronics,1,38.06,South
2517,2024-04-14 20:00:00,1138.0,Electronics,7,61.9,East
2518,2024-04-14 21:00:00,1105.0,Books,4,36.01,North
2519,2024-04-14 22:00:00,1028.0,electronics,5,41.17,West
2520,2024-04-14 23:00:00,1199.0,Electronics,2,36.39,East
2521,2024-04-15 00:00:00,1088.0,Electronics,1,16.98,East
2522,2024-04-15 01:00:00,1008.0,Books,7,31.96,West
2523,2024-04-15 02:00:00,1041.0,Home Goods,4,37.36,North
2524,2024-04-15 03:00:00,1080.0,electronics,1,46.48,North
2525,2024-04-15 04:00:00,1012.0,Home Goods,5,56.18,South
2526,2024-04-15 05:00:00,1064.0,Electronics,1,40.31,West
2527,2024-04-15 06:00:00,1093.0,electronics,4,39.96,North
2528,2024-04-15 07:00:00,,electronics,5,10.58,West
2529,2024-04-15 08:00:00,1017.0,Books,6,55.79,East
2530,2024-04-15 09:00:00,,Electronics,4,31.08,East
2531,2024-04-15 10:00:00,1183.0,Home Goods,3,59.94,East
2532,2024-04-15 11:00:00,1161.0,Apparel,6,71.33,North
2533,2024-04-15 12:00:00,1184.0,Books,2,41.24,South
2534,2024-04-15 13:00:00,1034.0,Home Goods,-1,24.53,West
2535,2024-04-15 14:00:00,1160.0,electronics,2,44.67,South
2536,2024-04-15 15:00:00,1195.0,electronics,6,51.97,East
2537,2024-04-15 16:00:00,1065.0,electronics,4,38.69,West
2538,2024-04-15 17:00:00,1099.0,Apparel,1,33.72,North
2539,2024-04-15 18:00:00,1106.0,electronics,2,56.27,South
2540,2024-04-15 19:00:00,1098.0,Apparel,1,54.95,South
2541,2024-04-15 20:00:00,1057.0,Apparel,6,38.07,North
2542,2024-04-15 21:00:00,1194.0,Books,4,11.92,West
2543,2024-04-15 22:00:00,1191.0,electronics,1,54.13,
2544,2024-04-15 23:00:00,,Books,2,29.65,South
2545,2024-04-16 00:00:00,1161.0,Home Goods,5,49.29,West
2546,2024-04-16 01:00:00,1079.0,Apparel,5,48.02,North
2547,2024-04-16 02:00:00,1158.0,Apparel,6,7.22,
2548,2024-04-16 03:00:00,1116.0,Books,1,46.62,West
2549,2024-04-16 04:00:00,1094.0,Home Goods,1,55.29,North
2550,2024-04-16 05:00:00,1025.0,Apparel,1,57.74,East
2551,2024-04-16 06:00:00,1130.0,electronics,3,47.35,West
2552,2024-04-16 07:00:00,1064.0,Home Goods,6,5.46,South
2553,2024-04-16 08:00:00,1043.0,Home Goods,5,70.54,South
2554,2024-04-16 09:00:00,1038.0,Apparel,2,53.22,East
2555,2024-04-16 10:00:00,1196.0,Apparel,5,20.93,North
2556,2024-04-16 11:00:00,1020.0,Electronics,5,29.24,North
2557,2024-04-16 12:00:00,1159.0,Books,2,49.62,South
2558,2024-04-16 13:00:00,,Apparel,6,58.6,West
2559,2024-04-16 14:00:00,1006.0,Electronics,3,35.24,South
2560,2024-04-16 15:00:00,1117.0,Books,1,61.51,East
2561,2024-04-16 16:00:00,1115.0,Apparel,3,9.14,North
2562,2024-04-16 17:00:00,1071.0,Electronics,6,24.15,North
2563,2024-04-16 18:00:00,1133.0,Home Goods,5,3.71,East
2564,2024-04-16 19:00:00,,Books,2,27.05,North
2565,2024-04-16 20:00:00,1087.0,electronics,6,75.16,East
2566,2024-04-16 21:00:00,1086.0,Books,3,86.16,South
2567,2024-04-16 22:00:00,1160.0,Home Goods,4,49.69,East
2568,2024-04-16 23:00:00,1126.0,electronics,1,32.23,South
2569,2024-04-17 00:00:00,1075.0,electronics,7,40.57,West
2570,2024-04-17 01:00:00,1185.0,Home Goods,6,54.47,North
2571,2024-04-17 02:00:00,1160.0,Apparel,2,13.74,West
2572,2024-04-17 03:00:00,1186.0,Books,4,33.55,South
2573,2024-04-17 04:00:00,1146.0,Electronics,6,73.7,North
2574,2024-04-17 05:00:00,1078.0,Books,4,24.09,East
2575,2024-04-17 06:00:00,1154.0,Home Goods,2,30.02,North
2576,2024-04-17 07:00:00,1065.0,Electronics,7,45.26,South
2577,2024-04-17 08:00:00,1054.0,Books,2,50.66,West
2578,2024-04-17 09:00:00,1090.0,electronics,3,32.5,West
2579,2024-04-17 10:00:00,1193.0,Apparel,3,46.54,East
2580,2024-04-17 11:00:00,1113.0,Apparel,7,57.16,
2581,2024-04-17 12:00:00,1076.0,Electronics,4,84.23,South
2582,2024-04-17 13:00:00,1092.0,electronics,6,42.48,North
2583,2024-04-17 14:00:00,1058.0,Apparel,7,44.17,West
2584,2024-04-17 15:00:00,1131.0,electronics,7,75.55,North
2585,2024-04-17 16:00:00,1070.0,Electronics,6,34.02,North
2586,2024-04-17 17:00:00,1110.0,Electronics,7,18.51,North
2587,2024-04-17 18:00:00,1073.0,Books,7,50.0,South
2588,2024-04-17 19:00:00,1064.0,Electronics,7,66.52,South
2589,2024-04-17 20:00:00,1194.0,Electronics,5,52.22,South
2590,2024-04-17 21:00:00,1069.0,Home Goods,1,43.06,East
2591,2024-04-17 22:00:00,1014.0,Electronics,1,16.03,West
2592,2024-04-17 23:00:00,1075.0,Apparel,6,43.83,West
2593,2024-04-18 00:00:00,1106.0,Home Goods,3,69.66,North
2594,2024-04-18 01:00:00,1018.0,Apparel,6,20.32,North
2595,2024-04-18 02:00:00,1061.0,Home Goods,7,40.11,East
2596,2024-04-18 03:00:00,1033.0,Apparel,5,37.25,North
2597,2024-04-18 04:00:00,1100.0,Apparel,6,31.05,South
2598,2024-04-18 05:00:00,1144.0,Home Goods,2,49.96,East
2599,2024-04-18 06:00:00,1193.0,Electronics,4,53.87,West
2600,2024-04-18 07:00:00,1077.0,electronics,7,53.66,North
2601,2024-04-18 08:00:00,1172.0,Electronics,6,25.46,East
2602,2024-04-18 09:00:00,1042.0,Electronics,2,12.08,East
2603,2024-04-18 10:00:00,1156.0,electronics,7,50.25,West
2604,2024-04-18 11:00:00,1112.0,electronics,4,34.88,South
2605,2024-04-18 12:00:00,1151.0,Electronics,6,81.77,West
2606,2024-04-18 13:00:00,1151.0,electronics,4,82.69,West
2607,2024-04-18 14:00:00,,Home Goods,5,84.81,North
2608,2024-04-18 15:00:00,1051.0,Electronics,2,26.2,East
2609,2024-04-18 16:00:00,1105.0,electronics,3,56.39,East
2610,2024-04-18 17:00:00,1165.0,Electronics,6,62.42,South
2611,2024-04-18 18:00:00,1194.0,Electronics,6,60.17,South
2612,2024-04-18 19:00:00,1185.0,Electronics,1,37.91,South
2613,2024-04-18 20:00:00,1036.0,Home Goods,1,70.58,West
2614,2024-04-18 21:00:00,1119.0,Apparel,5,45.01,North
2615,2024-04-18 22:00:00,1020.0,Apparel,4,47.56,East
2616,2024-04-18 23:00:00,1133.0,Apparel,6,14.24,North
2617,2024-04-19 00:00:00,1198.0,Apparel,1,57.9,East
2618,2024-04-19 01:00:00,1010.0,Books,3,39.79,East
2619,2024-04-19 02:00:00,1131.0,electronics,1,54.3,East
2620,2024-04-19 03:00:00,1189.0,Apparel,5,49.7,East
2621,2024-04-19 04:00:00,1169.0,Books,7,48.62,South
2622,2024-04-19 05:00:00,1078.0,Home Goods,2,44.09,South
2623,2024-04-19 06:00:00,1020.0,Books,3,60.73,West
2624,2024-04-19 07:00:00,1184.0,Electronics,6,41.02,North
2625,2024-04-19 08:00:00,1184.0,Books,1,15.9,West
2626,2024-04-19 09:00:00,1115.0,Home Goods,7,56.38,East
2627,2024-04-19 10:00:00,1195.0,electronics,7,28.82,West
2628,2024-04-19 11:00:00,1000.0,Electronics,2,18.51,South
2629,2024-04-19 12:00:00,1123.0,Apparel,1,24.56,East
2630,2024-04-19 13:00:00,1007.0,Home Goods,5,50.67,North
2631,2024-04-19 14:00:00,1187.0,electronics,1,43.07,West
2632,2024-04-19 15:00:00,1136.0,electronics,4,2.35,East
2633,2024-04-19 16:00:00,1182.0,Books,1,37.33,East
2634,2024-04-19 17:00:00,1112.0,Home Goods,4,68.38,West
2635,2024-04-19 18:00:00,1016.0,Electronics,3,35.97,South
2636,2024-04-19 19:00:00,,electronics,5,41.69,East
2637,2024-04-19 20:00:00,1067.0,Electronics,7,65.86,West
2638,2024-04-19 21:00:00,1148.0,Apparel,4,60.91,North
2639,2024-04-19 22:00:00,1030.0,Books,5,65.44,West
2640,2024-04-19 23:00:00,1170.0,Books,5,-10.45,West
2641,2024-04-20 00:00:00,1047.0,Apparel,7,79.67,
2642,2024-04-20 01:00:00,1099.0,Apparel,2,57.73,West
2643,2024-04-20 02:00:00,1040.0,Home Goods,2,94.23,South
2644,2024-04-20 03:00:00,1093.0,Apparel,3,29.35,East
2645,2024-04-20 04:00:00,1090.0,Electronics,6,9.73,North
2646,2024-04-20 05:00:00,1001.0,Home Goods,7,45.14,West
2647,2024-04-20 06:00:00,1113.0,Home Goods,2,39.49,North
2648,2024-04-20 07:00:00,1157.0,Electronics,1,58.07,West
2649,2024-04-20 08:00:00,1187.0,Home Goods,5,66.5,South
2650,2024-04-20 09:00:00,1066.0,Apparel,5,43.25,North
2651,2024-04-20 10:00:00,1176.0,electronics,3,40.19,North
2652,2024-04-20 11:00:00,1175.0,Home Goods,2,55.45,East
2653,2024-04-20 12:00:00,1197.0,electronics,6,39.87,North
2654,2024-04-20 13:00:00,1074.0,electronics,6,38.2,North
2655,2024-04-20 14:00:00,1170.0,Electronics,6,65.74,North
2656,2024-04-20 15:00:00,1113.0,electronics,5,70.2,South
